,aqp4_Toluquilla_to_PP1,aqp1_PP2_to_PP3,aqp2_PP3_to_Pozos,aqp3_Pozos_to_Toluquilla,delivered_PP1,delivered_PP2,delivered_PP3,delivered_Toluquilla,delivered_Pozos,supplied_PP1,supplied_PP2,supplied_PP3,supplied_Toluquilla,supplied_Pozos,demand_PP1,demand_PP2,demand_PP3,demand_Toluquilla,demand_Pozos,supplied_demand_PP1,supplied_demand_PP2,supplied_demand_PP3,supplied_demand_Toluquilla,supplied_demand_Pozos,supplied_demand_deficit_PP1,supplied_demand_deficit_PP2,supplied_demand_deficit_PP3,supplied_demand_deficit_Toluquilla,supplied_demand_deficit_Pozos,supply_percapita_PP1,supply_percapita_PP2,supply_percapita_PP3,supply_percapita_Toluquilla,supply_percapita_Pozos,min_supplied_demand,min_deficit_sq,supplied_demand_GINI,experiment,scenario
0,-0.578124759,0.400731925,0.210518844,0.797594698,5.751,1.349,0,0.4,2.2,2.683520866,0.554994749,0.409638503,1.581795187,0.733800695,2.93292,0.75717,0.94351,0.78229,1.20143,0.91497,0.73299,0.43416,2.02201,0.61077,0.08503,0.26701,0.56584,1.02201,0.38923,147,108,68,299,89,0.43416,0.04087,0.295225774,gini minimization and supplied demand maximization - 5k nfe,2020_drought
1,-0.155706384,0.959473808,-0.011010348,-0.602197645,5.751,1.349,0,0.4,2.2,2.95809281,0.191812525,0.916814701,0.39735822,1.499671744,2.93292,0.75717,0.94351,0.78229,1.20143,1.00858,0.25333,0.97171,0.50794,1.24824,0.00858,0.74667,0.02829,0.49206,0.24824,162,37,152,75,183,0.25333,0.00063,0.249682691,gini minimization and supplied demand maximization - 5k nfe,2020_drought
2,0.08156403,0.061582151,0.384084578,0.539268419,5.751,1.349,0,0.4,2.2,3.11231858,0.775442102,0.076373422,0.985085393,1.014530503,2.93292,0.75717,0.94351,0.78229,1.20143,1.06117,1.02413,0.08095,1.25923,0.84444,0.06117,0.02413,0.91905,0.25923,0.15556,170,150,13,186,124,0.08095,0.00033,0.241062128,gini minimization and supplied demand maximization - 5k nfe,2020_drought
3,0.084544088,0.468341547,-0.966097141,0.355682989,5.751,1.349,0,0.4,2.2,3.114255617,0.511048495,1.218385147,0.863817825,0.256242916,2.93292,0.75717,0.94351,0.78229,1.20143,1.06183,0.67495,1.29133,1.10422,0.21328,0.06183,0.32505,0.29133,0.10422,0.78672,170,99,202,163,31,0.21328,0.00665,0.237975336,gini minimization and supplied demand maximization - 5k nfe,2020_drought
4,-0.412183293,0.180077049,-0.571141131,0.029514075,5.751,1.349,0,0.4,2.2,2.79138282,0.698420418,0.774291817,0.974680829,0.724974116,2.93292,0.75717,0.94351,0.78229,1.20143,0.95174,0.92241,0.82065,1.24593,0.60343,0.04826,0.07759,0.17935,0.24593,0.39657,153,136,128,184,88,0.60343,0.00345,0.124651421,gini minimization and supplied demand maximization - 5k nfe,2020_drought
5,-0.118941689,0.532557523,-0.513470333,0.024472862,5.751,1.349,0,0.4,2.2,2.981989862,0.46930811,0.965918107,0.780796998,0.765736923,2.93292,0.75717,0.94351,0.78229,1.20143,1.01673,0.61982,1.02375,0.99809,0.63735,0.01673,0.38018,0.02375,0.00191,0.36265,163,91,160,147,93,0.61982,0,0.110550452,gini minimization and supplied demand maximization - 5k nfe,2020_drought
6,-0.286960513,-0.065808109,-0.95957813,-0.801551473,5.751,1.349,0,0.4,2.2,2.872777627,0.858245771,0.866950514,0.353093415,1.012682673,2.93292,0.75717,0.94351,0.78229,1.20143,0.97949,1.13349,0.91886,0.45136,0.8429,0.02051,0.13349,0.08114,0.54864,0.1571,157,167,144,67,123,0.45136,0.00362,0.138771642,gini minimization and supplied demand maximization - 5k nfe,2020_drought
7,-0.772029889,-0.487762186,-0.86050033,-0.280484734,5.751,1.349,0,0.4,2.2,2.557482532,1.132515921,0.528279794,1.007081891,0.738389862,2.93292,0.75717,0.94351,0.78229,1.20143,0.87199,1.49572,0.55991,1.28735,0.61459,0.12801,0.49572,0.44009,0.28735,0.38541,140,220,87,190,90,0.55991,0.05053,0.210733897,gini minimization and supplied demand maximization - 5k nfe,2020_drought
8,0.154929047,0.193991,-0.501452888,-0.797336857,5.751,1.349,0,0.4,2.2,3.160005841,0.68937635,0.738038527,0.068604702,1.30772458,2.93292,0.75717,0.94351,0.78229,1.20143,1.07743,0.91046,0.78223,0.0877,1.08847,0.07743,0.08954,0.21777,0.9123,0.08847,173,134,122,13,159,0.0877,0.0046,0.232799921,gini minimization and supplied demand maximization - 5k nfe,2020_drought
9,0.979730785,0.273077068,-0.079616069,0.556019574,5.751,1.349,0,0.4,2.2,3.69612697,0.637970406,0.515250538,0.412165253,0.702236833,2.93292,0.75717,0.94351,0.78229,1.20143,1.26022,0.84257,0.5461,0.52687,0.5845,0.26022,0.15743,0.4539,0.47313,0.4155,202,124,85,78,86,0.52687,0.01421,0.187558307,gini minimization and supplied demand maximization - 5k nfe,2020_drought
10,-0.376265524,0.619419089,0.219285053,0.438246975,5.751,1.349,0,0.4,2.2,2.814729369,0.412848092,0.546087123,1.217010665,0.973074751,2.93292,0.75717,0.94351,0.78229,1.20143,0.9597,0.54525,0.57878,1.5557,0.80993,0.0403,0.45475,0.42122,0.5557,0.19007,154,80,90,230,119,0.54525,0.01397,0.215924987,gini minimization and supplied demand maximization - 5k nfe,2020_drought
11,-0.251420067,0.545074684,0.027000956,-0.231152459,5.751,1.349,0,0.4,2.2,2.895878917,0.461171955,0.622747923,0.700751485,1.28319972,2.93292,0.75717,0.94351,0.78229,1.20143,0.98737,0.60907,0.66003,0.89577,1.06806,0.01263,0.39093,0.33997,0.10423,0.06806,158,89,103,132,156,0.60907,0.00137,0.11803142,gini minimization and supplied demand maximization - 5k nfe,2020_drought
12,0.474500847,0.566677298,0.304805389,-0.331990137,5.751,1.349,0,0.4,2.2,3.367727511,0.447130256,0.456216741,0.1633584,1.529317091,2.93292,0.75717,0.94351,0.78229,1.20143,1.14825,0.59053,0.48353,0.20882,1.27291,0.14825,0.40947,0.51647,0.79118,0.27291,184,87,76,31,186,0.20882,0.09612,0.301605814,gini minimization and supplied demand maximization - 5k nfe,2020_drought
13,0.216282557,0.163561642,-0.653516353,-0.638125057,5.751,1.349,0,0.4,2.2,3.199885622,0.709155432,0.817100697,0.132212591,1.105395658,2.93292,0.75717,0.94351,0.78229,1.20143,1.09102,0.93659,0.86602,0.16901,0.92007,0.09102,0.06341,0.13398,0.83099,0.07993,175,138,135,25,135,0.16901,0.00231,0.192290174,gini minimization and supplied demand maximization - 5k nfe,2020_drought
14,-0.623446564,0.397696256,-0.649708021,-0.178219713,5.751,1.349,0,0.4,2.2,2.654061694,0.556967933,0.96681278,0.976974993,0.8089326,2.93292,0.75717,0.94351,0.78229,1.20143,0.90492,0.73559,1.0247,1.24887,0.67331,0.09508,0.26441,0.0247,0.24887,0.32669,145,108,160,185,99,0.67331,0.00054,0.125581649,gini minimization and supplied demand maximization - 5k nfe,2020_drought
15,0.532861499,0.678770036,0.06057195,0.952783611,5.751,1.349,0,0.4,2.2,3.405661935,0.374269977,0.687828756,0.960526913,0.53546242,2.93292,0.75717,0.94351,0.78229,1.20143,1.16118,0.4943,0.72901,1.22784,0.44569,0.16118,0.5057,0.27099,0.22784,0.55431,186,73,114,181,65,0.44569,0.03177,0.219927945,gini minimization and supplied demand maximization - 5k nfe,2020_drought
16,-0.909781039,0.406479206,0.519426022,-0.607632409,5.751,1.349,0,0.4,2.2,2.467944285,0.551259016,0.21258457,0.88397415,1.84798798,2.93292,0.75717,0.94351,0.78229,1.20143,0.84146,0.72805,0.22531,1.12998,1.53816,0.15854,0.27195,0.77469,0.12998,0.53816,135,107,35,167,225,0.22531,0.01034,0.27135623,gini minimization and supplied demand maximization - 5k nfe,2020_drought
17,0.089264957,-0.167979859,-0.090581759,0.791337422,5.751,1.349,0,0.4,2.2,3.117324182,0.924657408,0.235691235,1.143924642,0.542152532,2.93292,0.75717,0.94351,0.78229,1.20143,1.06287,1.2212,0.2498,1.46228,0.45126,0.06287,0.2212,0.7502,0.46228,0.54874,170,179,39,216,66,0.2498,0.02805,0.287349266,gini minimization and supplied demand maximization - 5k nfe,2020_drought
18,-0.512766954,0.092340298,0.170206214,-0.711657186,5.751,1.349,0,0.4,2.2,2.72600344,0.755449306,0.235387155,0.55829889,1.68861121,2.93292,0.75717,0.94351,0.78229,1.20143,0.92945,0.99773,0.24948,0.71367,1.4055,0.07055,0.00227,0.75052,0.28633,0.4055,149,147,39,105,206,0.24948,0,0.241732098,gini minimization and supplied demand maximization - 5k nfe,2020_drought
19,0.091280814,0.204303415,-0.932392987,0.513855884,5.751,1.349,0,0.4,2.2,3.118634489,0.68267328,1.024852662,0.962251336,0.175338233,2.93292,0.75717,0.94351,0.78229,1.20143,1.06332,0.90161,1.08621,1.23004,0.14594,0.06332,0.09839,0.08621,0.23004,0.85406,170,132,170,182,21,0.14594,0.00555,0.212580639,gini minimization and supplied demand maximization - 5k nfe,2020_drought
20,-0.34309669,-0.295443539,0.127132718,-0.082999916,5.751,1.349,0,0.4,2.2,2.836289112,1.0075088,0.011325434,0.856640443,1.251986212,2.93292,0.75717,0.94351,0.78229,1.20143,0.96705,1.33062,0.012,1.09504,1.04208,0.03295,0.33062,0.988,0.09504,0.04208,155,195,2,162,153,0.012,0.00256,0.248739428,gini minimization and supplied demand maximization - 5k nfe,2020_drought
21,-0.079640665,0.048460423,-0.270177435,0.622061031,5.751,1.349,0,0.4,2.2,3.007535528,0.783971225,0.493114608,1.143683643,0.535444997,2.93292,0.75717,0.94351,0.78229,1.20143,1.02544,1.0354,0.52264,1.46197,0.44567,0.02544,0.0354,0.47736,0.46197,0.55433,164,152,82,216,65,0.44567,0.00072,0.22670158,gini minimization and supplied demand maximization - 5k nfe,2020_drought
22,-0.100278938,0.755466491,-0.944354529,0.406620348,5.751,1.349,0,0.4,2.2,2.99412065,0.324417281,1.390883663,1.017062076,0.23726633,2.93292,0.75717,0.94351,0.78229,1.20143,1.02087,0.42846,1.47416,1.30011,0.19749,0.02087,0.57154,0.47416,0.30011,0.80251,164,63,230,192,29,0.19749,0.00375,0.309877428,gini minimization and supplied demand maximization - 5k nfe,2020_drought
23,-0.642705502,0.398115416,-0.369201088,0.652305805,5.751,1.349,0,0.4,2.2,2.641543384,0.556695479,0.784755728,1.52933489,0.451420519,2.93292,0.75717,0.94351,0.78229,1.20143,0.90065,0.73523,0.83174,1.95495,0.37574,0.09935,0.26477,0.16826,0.95495,0.62426,144,108,130,289,55,0.37574,0.0252,0.277084223,gini minimization and supplied demand maximization - 5k nfe,2020_drought
24,0.810729912,-0.6230927,-0.515758197,0.320329593,5.751,1.349,0,0.4,2.2,3.586276403,1.220480755,0.216232573,0.368817333,0.571942937,2.93292,0.75717,0.94351,0.78229,1.20143,1.22277,1.6119,0.22918,0.47146,0.47605,0.22277,0.6119,0.77082,0.52854,0.52395,196,237,36,70,70,0.22918,0.17096,0.350679071,gini minimization and supplied demand maximization - 5k nfe,2020_drought
25,-0.457827145,-0.71469391,-0.911309858,-0.293254332,5.751,1.349,0,0.4,2.2,2.761714316,1.280021542,0.413800366,0.794549869,0.713663908,2.93292,0.75717,0.94351,0.78229,1.20143,0.94163,1.69053,0.43858,1.01567,0.59401,0.05837,0.69053,0.56142,0.01567,0.40599,151,248,68,150,87,0.43858,0.00015,0.250025425,gini minimization and supplied demand maximization - 5k nfe,2020_drought
26,0.255138848,0.305692854,-0.113870918,0.30756489,5.751,1.349,0,0.4,2.2,3.225142211,0.616770145,0.558716452,0.721654468,0.841466724,2.93292,0.75717,0.94351,0.78229,1.20143,1.09964,0.81457,0.59217,0.92249,0.70039,0.09964,0.18543,0.40783,0.07751,0.29961,176,120,92,136,103,0.59217,0.00368,0.119831641,gini minimization and supplied demand maximization - 5k nfe,2020_drought
27,0.696601372,0.995090126,0.642199855,-0.119138894,5.751,1.349,0,0.4,2.2,3.512092852,0.168661918,0.515378676,0.157346367,1.610270187,2.93292,0.75717,0.94351,0.78229,1.20143,1.19747,0.22275,0.54624,0.20114,1.34029,0.19747,0.77725,0.45376,0.79886,0.34029,192,33,85,30,196,0.20114,0.16715,0.370937515,gini minimization and supplied demand maximization - 5k nfe,2020_drought
28,0.896571122,0.902194102,0.676464823,0.188902159,5.751,1.349,0,0.4,2.2,3.64207319,0.229044334,0.432724032,0.227592714,1.432315731,2.93292,0.75717,0.94351,0.78229,1.20143,1.24179,0.3025,0.45863,0.29093,1.19218,0.24179,0.6975,0.54137,0.70907,0.19218,199,44,72,43,175,0.29093,0.05331,0.32029558,gini minimization and supplied demand maximization - 5k nfe,2020_drought
29,-0.723240846,0.704338501,0.322887988,-0.655062033,5.751,1.349,0,0.4,2.2,2.58919541,0.357650474,0.533942834,0.731893768,1.751067514,2.93292,0.75717,0.94351,0.78229,1.20143,0.8828,0.47235,0.56591,0.93558,1.45749,0.1172,0.52765,0.43409,0.06442,0.45749,141,69,88,138,214,0.47235,0.00254,0.216956837,gini minimization and supplied demand maximization - 5k nfe,2020_drought
30,-0.001121324,0.207668867,-0.249135767,0.215227472,5.751,1.349,0,0.4,2.2,3.058573099,0.680485737,0.582923012,0.828204258,0.813563895,2.93292,0.75717,0.94351,0.78229,1.20143,1.04284,0.89872,0.61782,1.05869,0.67716,0.04284,0.10128,0.38218,0.05869,0.32284,167,132,96,156,99,0.61782,0.00211,0.116167935,gini minimization and supplied demand maximization - 5k nfe,2020_drought
31,0.369748237,-0.883155335,-0.518626537,0.624626063,5.751,1.349,0,0.4,2.2,3.299638314,1.389521468,0.049056281,0.853248127,0.37228581,2.93292,0.75717,0.94351,0.78229,1.20143,1.12504,1.83515,0.05199,1.09071,0.30987,0.12504,0.83515,0.94801,0.09071,0.69013,180,270,8,161,45,0.05199,0.00504,0.397165493,gini minimization and supplied demand maximization - 5k nfe,2020_drought
32,-0.887922409,0.462475343,-0.13533773,-0.502302295,5.751,1.349,0,0.4,2.2,2.482152394,0.514861527,0.674578498,0.938230614,1.353926967,2.93292,0.75717,0.94351,0.78229,1.20143,0.84631,0.67998,0.71497,1.19934,1.12693,0.15369,0.32002,0.28503,0.19934,0.12693,136,100,112,177,165,0.67998,0.02326,0.127042844,gini minimization and supplied demand maximization - 5k nfe,2020_drought
33,0.227879346,-0.066279654,-0.04962303,-0.236086753,5.751,1.349,0,0.4,2.2,3.207423535,0.858552275,0.275173195,0.385999576,1.236601419,2.93292,0.75717,0.94351,0.78229,1.20143,1.09359,1.1339,0.29165,0.49342,1.02927,0.09359,0.1339,0.70835,0.50658,0.02927,175,167,46,73,151,0.29165,0.00124,0.226102533,gini minimization and supplied demand maximization - 5k nfe,2020_drought
34,0.437434088,0.988308965,0.424017139,0.644979943,5.751,1.349,0,0.4,2.2,3.343634117,0.173069673,0.652789687,0.822482346,0.971774177,2.93292,0.75717,0.94351,0.78229,1.20143,1.14004,0.22857,0.69187,1.05138,0.80885,0.14004,0.77143,0.30813,0.05138,0.19115,183,34,108,155,118,0.22857,0.00162,0.222658651,gini minimization and supplied demand maximization - 5k nfe,2020_drought
35,-0.318315238,0.710182402,0.229811768,0.448013452,5.751,1.349,0,0.4,2.2,2.852397055,0.353851939,0.598240912,1.185691188,0.973568906,2.93292,0.75717,0.94351,0.78229,1.20143,0.97255,0.46733,0.63406,1.51567,0.81034,0.02745,0.53267,0.36594,0.51567,0.18966,156,69,99,224,119,0.46733,0.00648,0.221381607,gini minimization and supplied demand maximization - 5k nfe,2020_drought
36,-0.726619296,-0.093072778,-0.401559052,0.993862899,5.751,1.349,0,0.4,2.2,2.586999417,0.875967805,0.486516079,1.805890967,0.208375732,2.93292,0.75717,0.94351,0.78229,1.20143,0.88206,1.1569,0.51564,2.30847,0.17344,0.11794,0.1569,0.48436,1.30847,0.82656,141,170,81,341,25,0.17344,0.01411,0.390057401,gini minimization and supplied demand maximization - 5k nfe,2020_drought
37,-0.183518714,0.8911985,-0.270484837,0.1191677,5.751,1.349,0,0.4,2.2,2.940014796,0.236191475,1.041094169,0.884323709,0.862125851,2.93292,0.75717,0.94351,0.78229,1.20143,1.00242,0.31194,1.10343,1.13043,0.71758,0.00242,0.68806,0.10343,0.13043,0.28242,161,46,172,167,105,0.31194,5.00E-05,0.189678841,gini minimization and supplied demand maximization - 5k nfe,2020_drought
38,0.131206842,0.844405918,0.130616746,0.243131393,5.751,1.349,0,0.4,2.2,3.144586407,0.266606653,0.749962962,0.760328498,1.042265479,2.93292,0.75717,0.94351,0.78229,1.20143,1.07217,0.35211,0.79486,0.97193,0.86752,0.07217,0.64789,0.20514,0.02807,0.13248,172,52,124,144,127,0.35211,0.00048,0.159384417,gini minimization and supplied demand maximization - 5k nfe,2020_drought
39,0.493078656,-0.155148709,-0.303445249,0.374352568,5.751,1.349,0,0.4,2.2,3.379803086,0.916317161,0.382392751,0.610405583,0.674831419,2.93292,0.75717,0.94351,0.78229,1.20143,1.15237,1.21019,0.40529,0.78028,0.56169,0.15237,0.21019,0.59471,0.21972,0.43831,185,178,63,115,82,0.40529,0.02533,0.214168017,gini minimization and supplied demand maximization - 5k nfe,2020_drought
40,0.121595364,0.95124047,-0.310464088,0.75567894,5.751,1.349,0,0.4,2.2,3.138338946,0.197164195,1.106107962,1.099731865,0.422407032,2.93292,0.75717,0.94351,0.78229,1.20143,1.07004,0.2604,1.17233,1.40579,0.35159,0.07004,0.7396,0.17233,0.40579,0.64841,171,38,183,208,52,0.2604,0.02644,0.292151215,gini minimization and supplied demand maximization - 5k nfe,2020_drought
41,-0.393622936,0.461465661,-0.017007906,0.201903802,5.751,1.349,0,0.4,2.2,2.803447052,0.515517821,0.597007818,1.07466992,0.97310739,2.93292,0.75717,0.94351,0.78229,1.20143,0.95586,0.68085,0.63275,1.37375,0.80996,0.04414,0.31915,0.36725,0.37375,0.19004,153,100,99,203,119,0.63275,0.01676,0.157821058,gini minimization and supplied demand maximization - 5k nfe,2020_drought
42,-0.304037667,-0.952134461,-0.628848361,-0.23036282,5.751,1.349,0,0.4,2.2,2.861677476,1.4343579,0.075864035,0.73546619,0.856384399,2.93292,0.75717,0.94351,0.78229,1.20143,0.97571,1.89437,0.08041,0.94015,0.7128,0.02429,0.89437,0.91959,0.05985,0.2872,156,278,13,139,104,0.08041,0.00219,0.338080218,gini minimization and supplied demand maximization - 5k nfe,2020_drought
43,0.13913616,0.177975654,-0.475183625,0.041396788,5.751,1.349,0,0.4,2.2,3.149740464,0.699786325,0.710553531,0.624046948,0.779622732,2.93292,0.75717,0.94351,0.78229,1.20143,1.07393,0.92421,0.7531,0.79772,0.64891,0.07393,0.07579,0.2469,0.20228,0.35109,172,136,118,118,95,0.64891,0.00329,0.097301727,gini minimization and supplied demand maximization - 5k nfe,2020_drought
44,-0.41621884,0.667874151,0.619394451,0.511230292,5.751,1.349,0,0.4,2.2,2.788759714,0.381352302,0.317511805,1.290419476,1.185706703,2.93292,0.75717,0.94351,0.78229,1.20143,0.95085,0.50365,0.33652,1.64954,0.98691,0.04915,0.49635,0.66348,0.64954,0.01309,152,74,53,244,145,0.33652,0.00025,0.280909865,gini minimization and supplied demand maximization - 5k nfe,2020_drought
45,-0.906730047,0.843856189,0.578741553,-0.420039737,5.751,1.349,0,0.4,2.2,2.469927429,0.266963977,0.458324514,1.003926241,1.764607839,2.93292,0.75717,0.94351,0.78229,1.20143,0.84214,0.35258,0.48577,1.28332,1.46876,0.15786,0.64742,0.51423,0.28332,0.46876,135,52,76,190,215,0.35258,0.04912,0.273422416,gini minimization and supplied demand maximization - 5k nfe,2020_drought
46,-0.085110283,0.041909553,-0.489991786,-0.608833452,5.751,1.349,0,0.4,2.2,3.003980276,0.78822929,0.631735871,0.34715748,1.192647083,2.93292,0.75717,0.94351,0.78229,1.20143,1.02423,1.04102,0.66956,0.44377,0.99269,0.02423,0.04102,0.33044,0.55623,0.00731,164,153,105,66,145,0.44377,8.00E-05,0.148556195,gini minimization and supplied demand maximization - 5k nfe,2020_drought
47,0.063163802,0.212245909,-0.299915029,0.518627845,5.751,1.349,0,0.4,2.2,3.100358431,0.677510659,0.61890461,0.983629168,0.583347132,2.93292,0.75717,0.94351,0.78229,1.20143,1.05709,0.89479,0.65596,1.25737,0.48554,0.05709,0.10521,0.34404,0.25737,0.51446,169,131,102,186,71,0.48554,0.00635,0.178800437,gini minimization and supplied demand maximization - 5k nfe,2020_drought
48,0.091740801,0.239368423,0.644363407,0.550239745,5.751,1.349,0,0.4,2.2,3.118933481,0.659881025,0.022753261,0.985601853,1.17658038,2.93292,0.75717,0.94351,0.78229,1.20143,1.06342,0.87151,0.02412,1.25989,0.97932,0.06342,0.12849,0.97588,0.25989,0.02068,170,128,4,186,143,0.02412,0.00062,0.253767037,gini minimization and supplied demand maximization - 5k nfe,2020_drought
49,-0.944623742,0.42088407,-0.311428231,0.809709471,5.751,1.349,0,0.4,2.2,2.445296528,0.541895855,0.762002996,1.827894128,0.386660493,2.93292,0.75717,0.94351,0.78229,1.20143,0.83374,0.71569,0.80763,2.33659,0.32183,0.16626,0.28431,0.19237,1.33659,0.67817,134,105,126,345,47,0.32183,0.03294,0.3307815,gini minimization and supplied demand maximization - 5k nfe,2020_drought
50,-0.472547939,0.085767584,0.153657216,-0.363582033,5.751,1.349,0,0.4,2.2,2.7521458,0.75972157,0.241871739,0.758405379,1.451605512,2.93292,0.75717,0.94351,0.78229,1.20143,0.93836,1.00337,0.25635,0.96947,1.20823,0.06164,0.00337,0.74365,0.03053,0.20823,150,147,40,143,177,0.25635,1.00E-05,0.179969743,gini minimization and supplied demand maximization - 5k nfe,2020_drought
51,-0.612061309,-0.517767435,-0.20824421,0.733340003,5.751,1.349,0,0.4,2.2,2.661462109,1.152019333,0.084809904,1.562088393,0.503370261,2.93292,0.75717,0.94351,0.78229,1.20143,0.90744,1.52148,0.08989,1.99681,0.41898,0.09256,0.52148,0.91011,0.99681,0.58102,145,224,14,295,61,0.08989,0.07369,0.39851984,gini minimization and supplied demand maximization - 5k nfe,2020_drought
52,0.765596672,-0.370733444,-0.885477844,0.126228112,5.751,1.349,0,0.4,2.2,3.556939797,1.056447239,0.62058386,0.271987976,0.457791128,2.93292,0.75717,0.94351,0.78229,1.20143,1.21276,1.39526,0.65774,0.34768,0.38104,0.21276,0.39526,0.34226,0.65232,0.61896,194,205,103,51,56,0.34768,0.08957,0.293092468,gini minimization and supplied demand maximization - 5k nfe,2020_drought
53,0.460159584,0.937475462,0.676310751,0.190016174,5.751,1.349,0,0.4,2.2,3.35840569,0.206111449,0.455757062,0.511984323,1.431491475,2.93292,0.75717,0.94351,0.78229,1.20143,1.14507,0.27221,0.48304,0.65447,1.19149,0.14507,0.72779,0.51696,0.34553,0.19149,183,40,75,97,175,0.27221,0.05293,0.266994459,gini minimization and supplied demand maximization - 5k nfe,2020_drought
54,0.341331071,0.762068754,0.51319037,0.916482098,5.751,1.349,0,0.4,2.2,3.281167156,0.32012581,0.44777095,1.061425708,0.853260376,2.93292,0.75717,0.94351,0.78229,1.20143,1.11874,0.42279,0.47458,1.35682,0.7102,0.11874,0.57721,0.52542,0.35682,0.2898,179,62,74,200,104,0.42279,0.07792,0.246107276,gini minimization and supplied demand maximization - 5k nfe,2020_drought
55,0.904362797,-0.514440556,-0.182843873,0.709125324,5.751,1.349,0,0.4,2.2,3.647137778,1.149856861,0.070462156,0.560673183,0.535620021,2.93292,0.75717,0.94351,0.78229,1.20143,1.24352,1.51862,0.07468,0.71671,0.44582,0.24352,0.51862,0.92532,0.28329,0.55418,199,223,12,106,65,0.07468,0.04911,0.3686179,gini minimization and supplied demand maximization - 5k nfe,2020_drought
56,-0.335393885,-0.129700206,-0.819319577,0.008389522,5.751,1.349,0,0.4,2.2,2.841295935,0.899775634,0.734252592,0.911036755,0.577389085,2.93292,0.75717,0.94351,0.78229,1.20143,0.96876,1.18834,0.77821,1.16458,0.48058,0.03124,0.18834,0.22179,0.16458,0.51942,155,175,122,172,70,0.48058,0.00839,0.157354158,gini minimization and supplied demand maximization - 5k nfe,2020_drought
57,-0.416067257,0.486029546,0.843918087,0.09420091,5.751,1.349,0,0.4,2.2,2.788858243,0.499551295,0.053372448,1.019251848,1.602716166,2.93292,0.75717,0.94351,0.78229,1.20143,0.95088,0.65976,0.05657,1.30291,1.33401,0.04912,0.34024,0.94343,0.30291,0.33401,152,97,9,193,195,0.05657,0.02075,0.297205707,gini minimization and supplied demand maximization - 5k nfe,2020_drought
58,-0.604277153,-0.336458106,-0.208767813,-0.29972499,5.751,1.349,0,0.4,2.2,2.66652181,1.034168269,0.203001309,0.885536446,1.174522165,2.93292,0.75717,0.94351,0.78229,1.20143,0.90917,1.36583,0.21516,1.13198,0.9776,0.09083,0.36583,0.78484,0.13198,0.0224,146,201,34,167,143,0.21516,0.00072,0.219503711,gini minimization and supplied demand maximization - 5k nfe,2020_drought
59,-0.542499283,0.902845141,-0.722420972,0.816191598,5.751,1.349,0,0.4,2.2,2.706677426,0.228621158,1.342422973,1.570726612,0.11530183,2.93292,0.75717,0.94351,0.78229,1.20143,0.92286,0.30194,1.4228,2.00786,0.09597,0.07714,0.69806,0.4228,1.00786,0.90403,148,44,222,297,14,0.09597,0.05119,0.416265419,gini minimization and supplied demand maximization - 5k nfe,2020_drought
60,-0.370726656,0.56833524,0.56839178,-0.463882439,5.751,1.349,0,0.4,2.2,2.818329633,0.446052594,0.285963249,0.627026281,1.786378242,2.93292,0.75717,0.94351,0.78229,1.20143,0.96093,0.5891,0.30308,0.80153,1.48688,0.03907,0.4109,0.69692,0.19847,0.48688,154,87,47,118,218,0.30308,0.01313,0.264582086,gini minimization and supplied demand maximization - 5k nfe,2020_drought
61,-0.251420067,0.528203808,-0.127956091,-0.189470367,5.751,1.349,0,0.4,2.2,2.895878917,0.472138025,0.712503934,0.727844845,1.15538428,2.93292,0.75717,0.94351,0.78229,1.20143,0.98737,0.62356,0.75516,0.9304,0.96167,0.01263,0.37644,0.24484,0.0696,0.03833,158,92,118,137,141,0.62356,0.00137,0.087749638,gini minimization and supplied demand maximization - 5k nfe,2020_drought
62,0.696601372,0.995090126,0.642199855,0.220681279,5.751,1.349,0,0.4,2.2,3.512092852,0.168661918,0.515378676,0.378229479,1.389387075,2.93292,0.75717,0.94351,0.78229,1.20143,1.19747,0.22275,0.54624,0.48349,1.15644,0.19747,0.77725,0.45376,0.51651,0.15644,192,33,85,71,169,0.22275,0.03533,0.290860389,gini minimization and supplied demand maximization - 5k nfe,2020_drought
63,-0.41621884,0.667874151,0.619394451,-0.618886859,5.751,1.349,0,0.4,2.2,2.788759714,0.381352302,0.317511805,0.555843327,1.920282852,2.93292,0.75717,0.94351,0.78229,1.20143,0.95085,0.50365,0.33652,0.71053,1.59833,0.04915,0.49635,0.66348,0.28947,0.59833,152,74,53,105,234,0.33652,0.02078,0.289844581,gini minimization and supplied demand maximization - 5k nfe,2020_drought
64,-0.299898166,0.982953276,-0.961614164,-0.100216961,5.751,1.349,0,0.4,2.2,2.864368152,0.176550871,1.549968836,0.817370323,0.555491818,2.93292,0.75717,0.94351,0.78229,1.20143,0.97663,0.23317,1.64277,1.04484,0.46236,0.02337,0.76683,0.64277,0.04484,0.53764,157,34,257,154,68,0.23317,0.00123,0.312097198,gini minimization and supplied demand maximization - 5k nfe,2020_drought
65,-0.944623742,0.42088407,-0.311428231,0.876457613,5.751,1.349,0,0.4,2.2,2.445296528,0.541895855,0.762002996,1.87128042,0.343274201,2.93292,0.75717,0.94351,0.78229,1.20143,0.83374,0.71569,0.80763,2.39205,0.28572,0.16626,0.28431,0.19237,1.39205,0.71428,134,105,126,353,42,0.28572,0.03294,0.344060078,gini minimization and supplied demand maximization - 5k nfe,2020_drought
