,calderon_lared_flow,chapala_flow,pozos_flow,toluquilla_flow,scenario,policy,model,drought_condition,probability
4965,2.0164861499268696,7.876330947533722,1.1714202786109504,0.6851745812791452,399916,None,AMGmodel,NO,0.39
4966,0.2409992869989723,3.021729443025997,4.503301176085554,1.194820324969009,368502,None,AMGmodel,MID,0.64
4967,3.4126017414776744,10.040169452162033,2.3772992027731754,1.2331992852337588,357641,None,AMGmodel,NO,0.0
4968,0.8587166669694637,1.7865733590899548,3.405368498450151,1.1520142150817203,379177,None,AMGmodel,MID,0.99
4969,1.6279848699132753,9.536028212592251,2.546159640758428,1.280270166920254,325849,None,AMGmodel,NO,0.0
4970,2.154146797108184,1.3979501524232063,4.184514777969774,0.5828643757921436,367135,None,AMGmodel,HIGH,0.95
4971,0.1268546814426034,9.647045169860013,2.4611417663722914,0.5267457254247612,395555,None,AMGmodel,NO,0.04
4972,2.9021665478699976,11.071612076314892,1.5570706601664177,0.8549891934610974,319725,None,AMGmodel,NO,0.0
4973,3.93993461050606,6.794455885632517,1.7728165032575038,0.245146729644457,351289,None,AMGmodel,NO,0.47
4974,0.868671784402691,7.09844180608076,3.626242226715344,1.0918786176011372,377839,None,AMGmodel,NO,0.17
4975,3.5786577434003446,10.720826293582473,4.204609511055558,1.470357348065328,319246,None,AMGmodel,NO,0.0
4976,3.95338943042494,7.4302640499662385,4.4574627602062025,0.7080033965971799,357523,None,AMGmodel,NO,0.01
4977,1.2243092439342609,0.7068865988453308,2.9805205441262386,0.9218371904917482,354668,None,AMGmodel,HIGH,1.0
4978,3.3858935203586324,0.0040411948185745,3.859183265412164,0.4457632228273958,319567,None,AMGmodel,HIGH,1.0
4979,0.8307892531013295,8.340691267509648,3.6073264866363752,1.4985638135789694,326469,None,AMGmodel,NO,0.01
4980,0.2545274130225162,7.457017618415771,2.1614035625251056,0.9772717799314168,314026,None,AMGmodel,LOW,0.55
4981,1.9654572751034904,0.067100098476568,3.5444852370488324,0.3400482842822959,390945,None,AMGmodel,HIGH,1.0
