policy,aqp4_Toluquilla_to_PP1,aqp1_PP2_to_PP3,aqp2_PP3_to_Pozos,aqp3_Pozos_to_Toluquilla,demand_PP1,demand_PP2,demand_PP3,demand_Toluquilla,demand_Pozos,supplied_PP1,supplied_PP2,supplied_PP3,supplied_Toluquilla,supplied_Pozos,total_supplied,supplied_demand_PP1,supplied_demand_PP2,supplied_demand_PP3,supplied_demand_Toluquilla,supplied_demand_Pozos,supplied_demand_deficit_PP1,supplied_demand_deficit_PP2,supplied_demand_deficit_PP3,supplied_demand_deficit_Toluquilla,supplied_demand_deficit_Pozos,supply_percapita_PP1,supply_percapita_PP2,supply_percapita_PP3,supply_percapita_Toluquilla,supply_percapita_Pozos,supplied_demand_average,supply_percapita_average,min_supplied_demand,supply_percapita_GINI,supplied_demand_GINI,energy_costs,ZAs_below_142,ZAs_below_100,ZAs_below_50,experiment_name,scenario,seed,duration
50,0.110209808,-0.653294738,-0.415903688,-0.011759882,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.847234055,0.63138058,0.736195818,0.296883022,0.852706526,3.3644,0.288870168,0.833870477,0.780272748,0.379502948,0.709745927,0.711129832,0.166129523,0.219727252,0.620497052,0.290254073,46.29176074,122.4954856,121.8617386,56.07199113,103.9671756,0.598452454,90.13763034,0.288870168,0.193656919,0.199283389,0.297792029,5,2,1,A-priori,chapala_incident,1,1687
51,-0.024919525,-0.2198891,-0.087639016,-0.20415181,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.759399988,0.349666915,0.804537445,0.259662335,1.191133316,3.3644,0.25892255,0.461808498,0.852706071,0.331924073,0.99143374,0.74107745,0.538191502,0.147293929,0.668075927,0.00856626,41.4926222,67.83961994,133.1742581,49.04215839,145.2302321,0.579358987,87.35577815,0.25892255,0.267052576,0.274207105,0.134149863,4,3,2,A-priori,chapala_incident,1,1687
52,-0.864000986,-0.499112239,-0.510987031,-0.208074452,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.213997039,0.531161955,0.898218615,0.802515567,0.918506824,3.3644,0.072963734,0.701510764,0.951996045,1.025848571,0.76451447,0.927036266,0.298489236,0.048003955,0.025848571,0.23548553,11.69251834,103.0518577,148.681206,151.5702903,111.989949,0.703366717,105.3971643,0.072963734,0.2469781,0.245249586,0.520543677,3,1,1,A-priori,chapala_incident,1,1687
53,-0.146841304,-0.026153806,0.005906682,-0.072397129,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.680150833,0.223738974,0.869660683,0.424552033,1.166297477,3.3644,0.231902016,0.29549424,0.921728316,0.54270112,0.970761757,0.768097984,0.70450576,0.078271684,0.45729888,0.029238243,37.16255197,43.40807289,143.9540408,80.18470617,142.2020954,0.59251749,89.38229345,0.231902016,0.279587366,0.284069732,0.06282473,3,3,2,A-priori,chapala_incident,1,1687
54,0.145130593,-0.226285039,-0.154704745,-0.043231066,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.869932565,0.353824275,0.843972809,0.253728242,1.042942109,3.3644,0.296609378,0.467299164,0.894502477,0.324338574,0.868087545,0.703390622,0.532700836,0.105497523,0.675661426,0.131912455,47.53197764,68.64619824,139.7019533,47.92139229,127.1618571,0.570167428,86.19267573,0.296609378,0.244642983,0.244073594,0.142337861,5,3,2,A-priori,chapala_incident,1,1687
55,0.00338084,-0.568905109,-0.303836971,-0.011496863,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.777795226,0.576527321,0.71820571,0.366492813,0.925378929,3.3644,0.26519453,0.761425244,0.761205551,0.468484531,0.770234432,0.73480547,0.238574756,0.238794449,0.531515469,0.229765568,42.49771391,111.8532885,118.8838545,69.21912096,112.827838,0.605308858,91.05636318,0.26519453,0.172535771,0.172212318,0.221904946,5,2,1,A-priori,chapala_incident,1,1687
56,-0.50964827,-0.823939233,-0.468679855,-0.058002383,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.444326305,0.742299502,0.659581404,0.669733147,0.848459643,3.3644,0.151496052,0.980362177,0.699071337,0.856113975,0.706211056,0.848503948,0.019637823,0.300928663,0.143886025,0.293788944,24.27740818,144.015101,109.1798333,126.491811,103.4493698,0.678650919,101.4827047,0.151496052,0.206945865,0.213927347,0.465067435,4,1,1,A-priori,chapala_incident,1,1687
57,0.285930676,-0.338699665,0.041719345,-0.109005551,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.96145262,0.426893782,0.643227644,0.119454772,1.213371183,3.3644,0.327813758,0.563802773,0.681738458,0.152697982,1.009943315,0.672186242,0.436197227,0.318261542,0.847302018,0.009943315,52.53251371,82.8225682,106.4728121,22.56130001,147.9416084,0.547199257,82.46616048,0.152697982,0.295588797,0.302400318,0.193838809,4,3,1,A-priori,chapala_incident,1,1687
58,0.110026443,-0.569966117,-0.309288599,-0.020408157,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.847114868,0.577216976,0.721059613,0.29138083,0.927627713,3.3644,0.28882953,0.762336078,0.764230321,0.372469545,0.772106196,0.71117047,0.237663922,0.235769679,0.627530455,0.227893804,46.28524849,111.9870899,119.3562581,55.03279787,113.1020234,0.591994334,89.15268356,0.28882953,0.183246302,0.183557717,0.252422329,5,2,1,A-priori,chapala_incident,1,1687
59,-0.990733687,-0.853943594,-0.883629659,-0.57824669,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.131620783,0.761802336,0.909795942,0.644279868,0.91690107,3.3644,0.044876994,1.00611976,0.964266521,0.823577273,0.76317793,0.955123006,0.00611976,0.035733479,0.176422727,0.23682207,7.191587467,147.7988872,150.5975891,121.6844764,111.7941657,0.720403695,107.8133412,0.044876994,0.239537498,0.235820459,0.826638407,3,1,1,A-priori,chapala_incident,1,1687
60,-0.203762715,-0.73737594,-0.443846907,-0.157091321,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.643151916,0.686033361,0.699706129,0.406499726,0.929008869,3.3644,0.219286985,0.906050937,0.741598377,0.519625014,0.773255794,0.780713015,0.093949063,0.258401623,0.480374986,0.226744206,35.14097952,133.0987876,115.8216378,76.77518534,113.2704223,0.631963422,94.82140252,0.219286985,0.198235472,0.205981375,0.385519221,5,2,1,A-priori,chapala_incident,1,1687
61,-0.262104892,-0.494204245,-0.02247271,-0.012265481,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.6052295,0.527971759,0.583874502,0.538558937,1.108765302,3.3644,0.206357082,0.697297441,0.618831772,0.688435139,0.922875144,0.793642918,0.302702559,0.381168228,0.311564861,0.077124856,33.06894833,102.4329209,96.64814745,101.7170729,135.1874219,0.626759316,93.81090232,0.206357082,0.179102186,0.192929152,0.197761832,5,2,1,A-priori,chapala_incident,1,1687
62,-0.69494496,-0.298962836,-0.034770973,-0.204355723,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.323883456,0.401064843,0.718775289,0.695046324,1.225630087,3.3644,0.11043025,0.529690242,0.761809231,0.888471586,1.020146952,0.88956975,0.470309758,0.238190769,0.111528414,0.020146952,17.69656845,77.81144101,118.9781364,131.2726849,149.4362887,0.662109652,99.03902388,0.11043025,0.256012769,0.263184775,0.308258623,4,2,1,A-priori,chapala_incident,1,1687
63,-0.091181175,-0.596491468,-0.087639016,-0.156221702,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.716329917,0.594458454,0.559745906,0.333886977,1.159978745,3.3644,0.244237518,0.785107066,0.593258568,0.426804778,0.965502393,0.755762482,0.214892934,0.406741432,0.573195222,0.034497607,39.1393298,115.3321457,92.65416574,63.06089023,141.4316771,0.602982065,90.32364171,0.244237518,0.227498312,0.238923463,0.23288334,5,3,1,A-priori,chapala_incident,1,1687
64,-0.655080947,-0.661114351,-0.298701124,-0.030356864,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.349795064,0.636463328,0.654931403,0.782233974,0.940976231,3.3644,0.119264987,0.840583312,0.694142934,0.99992279,0.783216767,0.880735013,0.159416688,0.305857066,7.72E-05,0.216783233,19.11234485,123.4816004,108.4101233,147.7397266,114.729556,0.687426158,102.6946702,0.119264987,0.212144401,0.222017269,0.411313321,4,1,1,A-priori,chapala_incident,1,1687
65,-0.626385379,-0.906073097,-0.921877853,-0.764016215,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.368447184,0.795686513,0.900773091,0.286703277,1.012789935,3.3644,0.125624553,1.050870922,0.954703461,0.36649027,0.842990537,0.874375447,0.050870922,0.045296539,0.63350973,0.157009463,20.13147225,154.3728283,149.1040459,54.14935318,123.4855204,0.668135949,100.248644,0.125624553,0.290028785,0.292001163,0.804588136,3,2,1,A-priori,chapala_incident,1,1687
66,-0.435160275,-0.664733699,-0.468679855,-0.082278458,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.492743501,0.638815904,0.763065002,0.605536501,0.864239092,3.3644,0.168004221,0.843690382,0.808750622,0.774051969,0.719345,0.831995779,0.156309618,0.191249378,0.225948031,0.280655,26.92286048,123.9380287,126.3093671,114.3670566,105.3732964,0.662768439,99.38212183,0.168004221,0.174951182,0.173910266,0.412713072,5,1,1,A-priori,chapala_incident,1,1687
67,0.064289781,-0.637245024,-0.320442183,-0.045207206,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.817386038,0.620948266,0.684578153,0.304990278,0.936497265,3.3644,0.278693285,0.820092418,0.725564672,0.389866383,0.779488722,0.721306715,0.179907582,0.274435328,0.610133617,0.220511278,44.6609041,120.4714902,113.3175196,57.60320038,114.1834531,0.598741096,90.04731348,0.278693285,0.184970693,0.196735533,0.266796049,5,2,1,A-priori,chapala_incident,1,1687
68,-0.091181175,-0.624100443,-0.08285162,-0.054839381,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.716329917,0.612404288,0.538688265,0.399785486,1.097192045,3.3644,0.244237518,0.808808303,0.57094018,0.51104226,0.913242203,0.755762482,0.191191697,0.42905982,0.48895774,0.086757797,39.1393298,118.8138549,89.16851601,75.50707374,133.77634,0.609654093,91.28102289,0.244237518,0.203837156,0.214649642,0.213243155,5,3,1,A-priori,chapala_incident,1,1687
69,-0.398150445,-0.664733699,-0.468679855,-0.172622709,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.516799891,0.638815904,0.763065002,0.522756349,0.922962855,3.3644,0.17620641,0.843690382,0.808750622,0.66823483,0.768223425,0.82379359,0.156309618,0.191249378,0.33176517,0.231776575,28.23727013,123.9380287,126.3093671,98.73245427,112.5332554,0.653021134,97.95007511,0.17620641,0.180785787,0.180757854,0.426046677,5,2,1,A-priori,chapala_incident,1,1687
70,-0.978024366,-0.844751824,-0.620953823,-0.531817374,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.139881842,0.755827686,0.745031299,0.666197865,1.057461309,3.3644,0.047693658,0.998228981,0.78963722,0.851594855,0.880172527,0.952306342,0.001771019,0.21036278,0.148405145,0.119827473,7.642960915,146.6397326,123.3242667,125.8241059,128.9321265,0.713465448,106.4726385,0.047693658,0.213088664,0.223316317,0.743886847,4,1,1,A-priori,chapala_incident,1,1687
71,0.022627819,-0.259958289,-0.001533057,-0.011680872,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.790305762,0.375711888,0.722523599,0.353862671,1.121996079,3.3644,0.269460082,0.496206347,0.765781957,0.452339531,0.933887714,0.730539918,0.503793653,0.234218043,0.547660469,0.066112286,43.18127327,72.89266036,119.5985903,66.8336789,136.800599,0.583535126,87.86136037,0.269460082,0.218529339,0.225151511,0.073950009,5,3,1,A-priori,chapala_incident,1,1687
72,-0.187069391,-0.84660119,-0.004466942,-0.006263765,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.654002576,0.757029774,0.343112739,0.493686977,1.116567934,3.3644,0.222986591,0.99981659,0.363655312,0.631075708,0.929369625,0.777013409,0.00018341,0.636344688,0.368924292,0.070630375,35.73384543,146.8729522,56.79509977,93.2421519,136.1387665,0.629380765,93.75656316,0.222986591,0.257365987,0.269391685,0.261100322,4,3,1,A-priori,chapala_incident,1,1687
73,-0.656811092,-0.836859229,-0.431311002,-0.041332962,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.34867047,0.750697499,0.626893653,0.776224105,0.861914273,3.3644,0.118881549,0.991453493,0.664426531,0.992240427,0.717409949,0.881118451,0.008546507,0.335573469,0.007759573,0.282590051,19.05089847,145.6444141,103.7690633,146.6046489,105.0898404,0.69688239,104.031773,0.118881549,0.228378575,0.238059649,0.491578571,3,1,1,A-priori,chapala_incident,1,1687
74,-0.268848965,-0.531047329,-0.344112173,-0.003025747,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.600845853,0.551919764,0.768992149,0.548948412,0.893693823,3.3644,0.204862448,0.728925804,0.815032635,0.701715913,0.743861495,0.795137552,0.271074196,0.184967365,0.298284087,0.256138505,32.82943159,107.0791241,127.2904816,103.6793223,108.9645967,0.638879659,95.96859127,0.204862448,0.161892446,0.158087482,0.286758553,5,1,1,A-priori,chapala_incident,1,1687
75,-0.082580136,-0.540734098,-0.222835038,-0.081170898,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.721920592,0.558216164,0.683865611,0.377079325,1.023318309,3.3644,0.246143697,0.73724152,0.724809469,0.482017175,0.851753775,0.753856303,0.26275848,0.275190531,0.517982825,0.148246225,39.44479697,108.300702,113.1995732,71.21858447,124.7692039,0.608393127,91.38657211,0.246143697,0.186136582,0.192828543,0.231830043,5,2,1,A-priori,chapala_incident,1,1687
76,0.340160549,-0.680385207,-0.468679855,-0.205077385,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.996702037,0.648989385,0.752891521,0.021758663,0.944058395,3.3644,0.339832285,0.857126597,0.797968043,0.027813907,0.78578219,0.660167715,0.142873403,0.202031957,0.972186093,0.21421781,54.45849577,125.9118072,124.6253613,4.109536257,115.1053522,0.561704604,84.84211053,0.027813907,0.29586384,0.301476772,0.423575749,5,2,1,A-priori,chapala_incident,1,1687
77,-0.09603591,-0.430865876,0.07013276,-0.011680872,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.713174339,0.486801819,0.564850887,0.430994094,1.168578861,3.3644,0.243161603,0.642923901,0.59866919,0.55093595,0.972660655,0.756838397,0.357076099,0.40133081,0.44906405,0.027339345,38.96691315,94.4454536,93.49918791,81.40141163,142.4802555,0.60167026,90.15864437,0.243161603,0.195274211,0.206224061,0.152178854,4,4,1,A-priori,chapala_incident,1,1687
78,-0.196538953,-0.849085449,-0.777473542,-0.202658123,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.647847361,0.758644542,0.84395226,0.37218586,0.741769978,3.3644,0.220887929,1.001949231,0.894480698,0.475761902,0.617408458,0.779112071,0.001949231,0.105519302,0.524238098,0.382591542,35.3975325,147.1862369,139.6985519,70.29436073,90.44111575,0.642097643,96.60355956,0.220887929,0.242625925,0.246796283,0.506439017,4,3,1,A-priori,chapala_incident,1,1687
79,-0.560043454,-0.32132648,0.052573598,-0.025635297,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.411569435,0.415601212,0.647464949,0.723528621,1.166235782,3.3644,0.140327376,0.548888566,0.686229456,0.924880256,0.970710405,0.859672624,0.451111434,0.313770544,0.075119744,0.029289595,22.48761567,80.63167274,107.174209,136.6521071,142.1945731,0.654207212,97.82803551,0.140327376,0.241594833,0.249065765,0.239894707,4,2,1,A-priori,chapala_incident,1,1687
80,-0.34432746,-0.849085449,-0.372707695,-0.223869351,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.551784831,0.758644542,0.580854459,0.454461091,1.018655076,3.3644,0.188134761,1.001949231,0.615630916,0.580933605,0.847872357,0.811865239,0.001949231,0.384369084,0.419066395,0.152127643,30.14880151,147.1862369,96.14824288,85.8335992,124.2006342,0.646904174,96.70350293,0.188134761,0.225383278,0.234293457,0.447497489,4,3,1,A-priori,chapala_incident,1,1687
81,-0.593680385,-0.581511799,-0.22970404,-0.01120545,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.38970543,0.584721669,0.661824957,0.754772028,0.973375916,3.3644,0.132872696,0.7722476,0.701449214,0.964818427,0.810184479,0.867127304,0.2277524,0.298550786,0.035181573,0.189815521,21.29299501,113.4430914,109.5512062,142.5530171,118.6799231,0.676314483,101.1040466,0.132872696,0.199120624,0.209680765,0.354025418,4,1,1,A-priori,chapala_incident,1,1687
82,-0.385757108,-0.029247893,-0.071595042,-0.002545671,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.524855559,0.225750131,0.918025646,0.625250754,1.070517909,3.3644,0.178953044,0.298150395,0.972988948,0.799252525,0.891040122,0.821046956,0.701849605,0.027011052,0.200747475,0.108959878,28.67742134,43.7982617,151.9598436,118.0904673,130.5240668,0.628077007,94.61001215,0.178953044,0.281822731,0.277795431,0.122286429,4,2,2,A-priori,chapala_incident,1,1687
83,0.269650614,-0.020254538,-0.110983209,-0.002061542,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.950870579,0.219904449,0.949473637,0.199550419,1.044600916,3.3644,0.32420574,0.290429947,1.006319767,0.25508354,0.869468245,0.67579426,0.709570053,0.006319767,0.74491646,0.130531755,51.95432485,42.6641287,157.1653972,37.68888248,127.3641091,0.549101448,83.36736846,0.25508354,0.310580042,0.303260647,0.100737476,4,3,2,A-priori,chapala_incident,1,1687
84,-0.823517917,-0.541049872,-0.477372885,-0.165357026,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.240311034,0.558421417,0.849109958,0.8039679,0.912589691,3.3644,0.081935668,0.7375126,0.899947194,1.027705075,0.759589375,0.918064332,0.2624874,0.100052806,0.027705075,0.240410625,13.1302806,108.3405237,140.5523005,151.8445908,111.2684961,0.701337983,105.0272383,0.081935668,0.235855309,0.234291991,0.501824425,4,1,1,A-priori,chapala_incident,1,1687
85,0.123896028,-0.630612392,-0.760499699,-0.016821979,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.856130098,0.616637055,0.97492675,0.284696616,0.632009481,3.3644,0.291903334,0.81439856,1.033296788,0.363925173,0.526049868,0.708096666,0.18560144,0.033296788,0.636074827,0.473950132,46.77782889,119.6350631,161.3786249,53.77035717,77.05844718,0.605914745,91.72406424,0.291903334,0.257351264,0.255251791,0.382957525,4,3,1,A-priori,chapala_incident,1,1687
86,-0.813879842,-0.86740652,-0.686006715,-0.703951208,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.246575783,0.770553238,0.772590127,0.447616932,1.127063921,3.3644,0.084071677,1.017677161,0.818846028,0.572184777,0.938105906,0.915928323,0.017677161,0.181153972,0.427815223,0.061894094,13.47257829,149.4966682,127.8860512,84.54094989,137.4185011,0.68617711,102.5629497,0.084071677,0.253444919,0.26035635,0.767811071,4,2,1,A-priori,chapala_incident,1,1687
87,-0.813879842,-0.860161755,-0.693712677,-0.502542839,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.246575783,0.76584414,0.782308099,0.578532372,0.991139606,3.3644,0.084071677,1.01145781,0.829145827,0.739532828,0.824969996,0.915928323,0.01145781,0.170854173,0.260467172,0.175030004,13.47257829,148.5830463,129.4946572,109.2668144,120.8457803,0.697835628,104.3325753,0.084071677,0.222709947,0.222904671,0.717574278,4,1,1,A-priori,chapala_incident,1,1687
88,0.216138684,-0.278433964,0.031232839,-0.0625312,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.916087824,0.387721076,0.689216578,0.195027896,1.176346625,3.3644,0.312346325,0.512066999,0.730480805,0.249302439,0.979126114,0.687653675,0.487933001,0.269519195,0.750697561,0.020873886,50.05384064,75.2225885,114.0853132,36.83471819,143.4273487,0.556664536,83.92476186,0.249302439,0.264252626,0.269861894,0.147084172,4,3,1,A-priori,chapala_incident,1,1687
89,-0.398150445,-0.690201997,-0.253869288,-0.16543625,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.516799891,0.655370298,0.606883739,0.527427547,1.057918525,3.3644,0.17620641,0.865553931,0.6432186,0.674205982,0.880553089,0.82379359,0.134446069,0.3567814,0.325794018,0.119446911,28.23727013,127.1497817,100.4568429,99.61469874,128.9878731,0.647947602,96.88929331,0.17620641,0.189111743,0.20137785,0.376914495,5,2,1,A-priori,chapala_incident,1,1687
90,-0.268848965,-0.531047329,-0.413349758,-0.00019661,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.600845853,0.551919764,0.813996579,0.550787351,0.846850454,3.3644,0.204862448,0.728925804,0.862731534,0.704066613,0.704871656,0.795137552,0.271074196,0.137268466,0.295933387,0.295128344,32.82943159,107.0791241,134.7400187,104.0266408,103.2531677,0.641091611,96.38567659,0.204862448,0.172346878,0.167289335,0.303360665,5,1,1,A-priori,chapala_incident,1,1687
91,-0.187069391,-0.732015326,0.023180151,-0.011621923,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.654002576,0.682548962,0.39962294,0.490204174,1.138021348,3.3644,0.222986591,0.901449057,0.423548847,0.626623672,0.947226265,0.777013409,0.098550943,0.576451153,0.373376328,0.052773735,35.73384543,132.422772,66.14917537,92.58435848,138.7544974,0.624366886,93.12892973,0.222986591,0.233925077,0.246826614,0.238471698,5,3,1,A-priori,chapala_incident,1,1687
92,-0.991472595,-0.846448812,-0.638895525,-0.562000909,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.131140493,0.756930728,0.755590363,0.655319916,1.0654185,3.3644,0.044713236,0.999685779,0.800828468,0.837689669,0.886795654,0.955286764,0.000314221,0.199171532,0.162310331,0.113204346,7.165345038,146.8537361,125.0720978,123.7695989,129.9023157,0.713942561,106.5526187,0.044713236,0.214361319,0.223649619,0.75970446,4,1,1,A-priori,chapala_incident,1,1687
93,-0.507585253,-0.673128019,-0.298978804,-0.112697512,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.445667265,0.644272212,0.64730301,0.632840352,0.99431716,3.3644,0.151953261,0.850896581,0.686057821,0.80895424,0.827614817,0.848046739,0.149103419,0.313942179,0.19104576,0.172385183,24.35067651,124.9966186,107.1474034,119.5239068,121.2332071,0.665095344,99.45036248,0.151953261,0.173254422,0.185169678,0.398097397,5,1,1,A-priori,chapala_incident,1,1687
94,-0.355234143,-0.548524292,-0.342532529,-8.93E-05,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.544695487,0.56327979,0.756605354,0.607007454,0.892811915,3.3644,0.185717601,0.7439291,0.801904228,0.775932275,0.743127444,0.814282399,0.2560709,0.198095772,0.224067725,0.256872556,29.76144902,109.2831068,125.2401082,114.6448739,108.8570691,0.65012213,97.55732144,0.185717601,0.161337044,0.155684974,0.311595072,5,1,1,A-priori,chapala_incident,1,1687
